Published,Dominio_Origem,Tipo_Conteudo,primarySource,primaryTitle,Texto_Analise,Sentimento,Confianca,Estrelas,Prompt_Ready
,Commodity,News,World Monitor,Some oil-loading operations in UAE hub of Fujairah suspended after fire: Reuters - CNBC,Some oil-loading operations in UAE hub of Fujairah suspended after fire: Reuters - CNBC,Negativo,0.4034394323825836,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Some oil-loading operations in UAE hub of Fujairah suspended after fire: Reuters - CNBC'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,Venezuela's students reclaim the streets after years of oppression - Reuters,Venezuela's students reclaim the streets after years of oppression - Reuters,Positivo,0.25576475262641907,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Venezuela's students reclaim the streets after years of oppression - Reuters'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,Japan's JERA hedges growing Middle East risks by seeking more LNG supply - Reuters,Japan's JERA hedges growing Middle East risks by seeking more LNG supply - Reuters,Negativo,0.2567324936389923,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Japan's JERA hedges growing Middle East risks by seeking more LNG supply - Reuters'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,Investors favour North American assets over African: Sprott,Investors favour North American assets over African: Sprott,Negativo,0.622958779335022,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Investors favour North American assets over African: Sprott'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,"Middles East Crisis Ups Aluminium Prices, New Battery Tech To Support Long-Term Demand - Deccan Chronicle","Middles East Crisis Ups Aluminium Prices, New Battery Tech To Support Long-Term Demand - Deccan Chronicle",Positivo,0.34177830815315247,4,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Middles East Crisis Ups Aluminium Prices, New Battery Tech To Support Long-Term Demand - Deccan Chronicle'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,"Europe repaid Tokyo a favour by supporting oil stock release, Japan minister says - Reuters","Europe repaid Tokyo a favour by supporting oil stock release, Japan minister says - Reuters",Negativo,0.5878027677536011,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Europe repaid Tokyo a favour by supporting oil stock release, Japan minister says - Reuters'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,Copper Price Forecast 2026: Why Big Money Is Rotating Into Copper - TradingKey,Copper Price Forecast 2026: Why Big Money Is Rotating Into Copper - TradingKey,Negativo,0.32164695858955383,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Copper Price Forecast 2026: Why Big Money Is Rotating Into Copper - TradingKey'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Bloomberg Commodities,"Rich Asians Weigh Singapore, Hong Kong in Dubai Rethink - Bloomberg","Rich Asians Weigh Singapore, Hong Kong in Dubai Rethink - Bloomberg",Positivo,0.2800358533859253,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Bloomberg Commodities' relatou essa manchete central: 'Rich Asians Weigh Singapore, Hong Kong in Dubai Rethink - Bloomberg'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,Sprott Inc Stock (ISIN: CA85206H1047) Gains Traction Amid Precious Metals Rally - AD HOC NEWS,Sprott Inc Stock (ISIN: CA85206H1047) Gains Traction Amid Precious Metals Rally - AD HOC NEWS,Positivo,0.35056865215301514,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Sprott Inc Stock (ISIN: CA85206H1047) Gains Traction Amid Precious Metals Rally - AD HOC NEWS'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,"Bitcoin beat the S&P 500, Nasdaq Composite and gold since the start of the Iran war - CNBC","Bitcoin beat the S&P 500, Nasdaq Composite and gold since the start of the Iran war - CNBC",Positivo,0.42144376039505005,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Bitcoin beat the S&P 500, Nasdaq Composite and gold since the start of the Iran war - CNBC'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Commodity Trade Mantra,Why Hycroft Mining Stock Triumphed on Tuesday - AOL.com,Why Hycroft Mining Stock Triumphed on Tuesday - AOL.com,Positivo,0.3997344374656677,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Commodity Trade Mantra' relatou essa manchete central: 'Why Hycroft Mining Stock Triumphed on Tuesday - AOL.com'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Kitco News,COMMODITIES News - KITCO,COMMODITIES News - KITCO,Positivo,0.2950763404369354,4,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Kitco News' relatou essa manchete central: 'COMMODITIES News - KITCO'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,S&P Global Commodity,LNG market lacks capacity to bridge supply gap from Hormuz disruptions: JERA Global CEO - S&P Global,LNG market lacks capacity to bridge supply gap from Hormuz disruptions: JERA Global CEO - S&P Global,Negativo,0.436300665140152,2,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'S&P Global Commodity' relatou essa manchete central: 'LNG market lacks capacity to bridge supply gap from Hormuz disruptions: JERA Global CEO - S&P Global'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,"Venture Global sees global LNG prices volatility 'very short-term', CEO says - Reuters","Venture Global sees global LNG prices volatility 'very short-term', CEO says - Reuters",Negativo,0.3832068145275116,2,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Venture Global sees global LNG prices volatility 'very short-term', CEO says - Reuters'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,Gold faces a perfect stagflation storm as Q4 GDP increases 0.7% - KITCO,Gold faces a perfect stagflation storm as Q4 GDP increases 0.7% - KITCO,Negativo,0.4510858356952667,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Gold faces a perfect stagflation storm as Q4 GDP increases 0.7% - KITCO'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,"Price pressure on gold, silver ahead of key U.S. inflation report - KITCO","Price pressure on gold, silver ahead of key U.S. inflation report - KITCO",Negativo,0.2529364824295044,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Price pressure on gold, silver ahead of key U.S. inflation report - KITCO'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,Platinum Market Tightens: Deficit Continues in 2026 - Investing News Network,Platinum Market Tightens: Deficit Continues in 2026 - Investing News Network,Negativo,0.31819263100624084,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Platinum Market Tightens: Deficit Continues in 2026 - Investing News Network'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,"Gold Price Today March 14: Dollar Surge, $100 Oil Hit Bullion - Meyka","Gold Price Today March 14: Dollar Surge, $100 Oil Hit Bullion - Meyka",Negativo,0.32729947566986084,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Gold Price Today March 14: Dollar Surge, $100 Oil Hit Bullion - Meyka'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,Silver & Gold Shops Will STRUGGLE TO SURVIVE [0ffecb] - Fathom Journal,Silver & Gold Shops Will STRUGGLE TO SURVIVE [0ffecb] - Fathom Journal,Negativo,0.26153895258903503,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Silver & Gold Shops Will STRUGGLE TO SURVIVE [0ffecb] - Fathom Journal'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Gold Price News,"Hungry for revenue, Albany eyes new tax ideas: Gold? Crypto? Yachts? - Newsday","Hungry for revenue, Albany eyes new tax ideas: Gold? Crypto? Yachts? - Newsday",Negativo,0.3421397805213928,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Gold Price News' relatou essa manchete central: 'Hungry for revenue, Albany eyes new tax ideas: Gold? Crypto? Yachts? - Newsday'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Gold Price News,"Gold Price Forecast: Bullion Falls Near $5,050 as Dollar Rises, but Banks Keep $6,200 Targets - TechStock²","Gold Price Forecast: Bullion Falls Near $5,050 as Dollar Rises, but Banks Keep $6,200 Targets - TechStock²",Negativo,0.32237547636032104,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Gold Price News' relatou essa manchete central: 'Gold Price Forecast: Bullion Falls Near $5,050 as Dollar Rises, but Banks Keep $6,200 Targets - TechStock²'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Precious Metals,McFarlane Toys Debuts Batman (Injustice Gang) Red Platinum Figure - Bleeding Cool News,McFarlane Toys Debuts Batman (Injustice Gang) Red Platinum Figure - Bleeding Cool News,Positivo,0.31829503178596497,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Precious Metals' relatou essa manchete central: 'McFarlane Toys Debuts Batman (Injustice Gang) Red Platinum Figure - Bleeding Cool News'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Precious Metals,"YouGarden Rose 'Platinum Jubilee' Bush - 3L Pot, Pink Blooms, Fragrant, Long Flowering - noescinetodoloquereluce.com","YouGarden Rose 'Platinum Jubilee' Bush - 3L Pot, Pink Blooms, Fragrant, Long Flowering - noescinetodoloquereluce.com",Positivo,0.3643016517162323,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Precious Metals' relatou essa manchete central: 'YouGarden Rose 'Platinum Jubilee' Bush - 3L Pot, Pink Blooms, Fragrant, Long Flowering - noescinetodoloquereluce.com'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,"Gold price forecast: Will gold price hold above $5,200 or fall below $5,000 — here’s how Fed interest rate - The Economic Times","Gold price forecast: Will gold price hold above $5,200 or fall below $5,000 — here’s how Fed interest rate - The Economic Times",Negativo,0.40565964579582214,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Gold price forecast: Will gold price hold above $5,200 or fall below $5,000 — here’s how Fed interest rate - The Economic Times'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,Veteran analyst drops surprising gold price prediction - thestreet.com,Veteran analyst drops surprising gold price prediction - thestreet.com,Positivo,0.22248978912830353,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Veteran analyst drops surprising gold price prediction - thestreet.com'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Precious Metals,Is It Smarter to Buy XRP or Precious Metals With $500 Right Now? - AOL.com,Is It Smarter to Buy XRP or Precious Metals With $500 Right Now? - AOL.com,Negativo,0.33169710636138916,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Precious Metals' relatou essa manchete central: 'Is It Smarter to Buy XRP or Precious Metals With $500 Right Now? - AOL.com'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,"Pedal to the metals: A broadening array of precious and semi-precious metals are in play for investors - Institutional Real Estate, Inc.","Pedal to the metals: A broadening array of precious and semi-precious metals are in play for investors - Institutional Real Estate, Inc.",Positivo,0.46186554431915283,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Pedal to the metals: A broadening array of precious and semi-precious metals are in play for investors - Institutional Real Estate, Inc.'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,Gold’s short-term setback hides a powerful long-term setup - KITCO,Gold’s short-term setback hides a powerful long-term setup - KITCO,Positivo,0.6038559675216675,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Gold’s short-term setback hides a powerful long-term setup - KITCO'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Silver Price News,"Why is silver price down by 3.3% and gold by 0.5%, and will precious metals continue to drop or rise again - The Economic Times","Why is silver price down by 3.3% and gold by 0.5%, and will precious metals continue to drop or rise again - The Economic Times",Negativo,0.4748362898826599,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Silver Price News' relatou essa manchete central: 'Why is silver price down by 3.3% and gold by 0.5%, and will precious metals continue to drop or rise again - The Economic Times'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Silver Price News,"Gold price eyes second straight weekly loss, silver price drops further - Mining.com","Gold price eyes second straight weekly loss, silver price drops further - Mining.com",Negativo,0.4670032858848572,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Silver Price News' relatou essa manchete central: 'Gold price eyes second straight weekly loss, silver price drops further - Mining.com'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Kitco Gold,Gold under pressure as liquidity crunch boosts dollar ahead of Fed meeting - KITCO,Gold under pressure as liquidity crunch boosts dollar ahead of Fed meeting - KITCO,Negativo,0.3193928003311157,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Kitco Gold' relatou essa manchete central: 'Gold under pressure as liquidity crunch boosts dollar ahead of Fed meeting - KITCO'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Silver Price News,Silver Price Today | Silver Spot Price Charts - SD Bullion,Silver Price Today | Silver Spot Price Charts - SD Bullion,Positivo,0.5234211087226868,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Silver Price News' relatou essa manchete central: 'Silver Price Today | Silver Spot Price Charts - SD Bullion'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,Silver Price News,"Current price of silver as of Friday, March 13, 2026 - Fortune","Current price of silver as of Friday, March 13, 2026 - Fortune",Positivo,0.32531216740608215,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'Silver Price News' relatou essa manchete central: 'Current price of silver as of Friday, March 13, 2026 - Fortune'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,"Gold miners could double even if bullion stalls, says Ninepoint portfolio manager - KITCO","Gold miners could double even if bullion stalls, says Ninepoint portfolio manager - KITCO",Negativo,0.3117011785507202,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Gold miners could double even if bullion stalls, says Ninepoint portfolio manager - KITCO'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,UBS presents 3 oil and gas price scenarios amid Iran conflict - Investing.com,UBS presents 3 oil and gas price scenarios amid Iran conflict - Investing.com,Positivo,0.29166850447654724,4,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'UBS presents 3 oil and gas price scenarios amid Iran conflict - Investing.com'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,How History Keeps the U.S. and Iran on a Collision Course,How History Keeps the U.S. and Iran on a Collision Course,Positivo,0.536476194858551,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'How History Keeps the U.S. and Iran on a Collision Course'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,Jet Fuel Prices Soar as War in Iran Ripples Through Global Aviation,Jet Fuel Prices Soar as War in Iran Ripples Through Global Aviation,Positivo,0.2670477330684662,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Jet Fuel Prices Soar as War in Iran Ripples Through Global Aviation'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,Zimbabwe’s Surprise Lithium Ban Scrambles Global Battery Supply Chains,Zimbabwe’s Surprise Lithium Ban Scrambles Global Battery Supply Chains,Positivo,0.49478158354759216,5,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Zimbabwe’s Surprise Lithium Ban Scrambles Global Battery Supply Chains'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,Explainer: Why does the port of Fujairah matter to the oil market? - Reuters,Explainer: Why does the port of Fujairah matter to the oil market? - Reuters,Negativo,0.374301016330719,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Explainer: Why does the port of Fujairah matter to the oil market? - Reuters'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,The biggest release of emergency oil stockpiles in history was announced. Why crude may keep rising - CNBC,The biggest release of emergency oil stockpiles in history was announced. Why crude may keep rising - CNBC,Negativo,0.541613757610321,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'The biggest release of emergency oil stockpiles in history was announced. Why crude may keep rising - CNBC'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
,Commodity,News,World Monitor,Oil at $100 Promises Boon for Algeria,Oil at $100 Promises Boon for Algeria,Negativo,0.5337910652160645,1,"Aba Taxonômica da Plataforma: [Commodity]. Em Data Recente, a fonte 'World Monitor' relatou essa manchete central: 'Oil at $100 Promises Boon for Algeria'. Para baseamento analítico da resposta, repara-se que o Contexto Macroeconômico/Bolsa Mundial neste mesmo ponto do tempo era: Mercado Misto. Indicadores Chaves simultâneos: AAPL (-2.2052) | AMZN (-0.8877) | AVGO (-4.1105) | BAC (-0.8699) | BRK-B (-0.3781)."
